,metric,time,val
6602,v.building.A001A.elec.hourly,2021-05-04 08:00:00+00:00,7.246398925790345
6603,v.building.A001A.elec.hourly,2021-05-04 09:00:00+00:00,9.2364501953125
6604,v.building.A001A.elec.hourly,2021-05-04 10:00:00+00:00,9.854125976569776
6605,v.building.A001A.elec.hourly,2021-05-04 11:00:00+00:00,9.251098632797948
6606,v.building.A001A.elec.hourly,2021-05-04 12:00:00+00:00,8.434753417970569
6607,v.building.A001A.elec.hourly,2021-05-04 13:00:00+00:00,8.650207519558535
6608,v.building.A001A.elec.hourly,2021-05-04 14:00:00+00:00,10.044250488275791
6609,v.building.A001A.elec.hourly,2021-05-04 15:00:00+00:00,7.234497070283396
6610,v.building.A001A.elec.hourly,2021-05-04 16:00:00+00:00,7.241516113279431
6611,v.building.A001A.elec.hourly,2021-05-04 17:00:00+00:00,8.033752441411707
6612,v.building.A001A.elec.hourly,2021-05-04 18:00:00+00:00,6.43005371095569
6613,v.building.A001A.elec.hourly,2021-05-04 19:00:00+00:00,9.049682617202052
6614,v.building.A001A.elec.hourly,2021-05-04 20:00:00+00:00,7.839965820283396
6615,v.building.A001A.elec.hourly,2021-05-04 21:00:00+00:00,6.627502441397155
6616,v.building.A001A.elec.hourly,2021-05-04 22:00:00+00:00,7.844848632821595
6617,v.building.A001A.elec.hourly,2021-05-04 23:00:00+00:00,7.236633300795802
6618,v.building.A001A.elec.hourly,2021-05-05 00:00:00+00:00,7.035217285161707
6619,v.building.A001A.elec.hourly,2021-05-05 01:00:00+00:00,7.633972167956017
6620,v.building.A001A.elec.hourly,2021-05-05 02:00:00+00:00,6.430969238264879
6621,v.building.A001A.elec.hourly,2021-05-05 03:00:00+00:00,7.244262695321595
6622,v.building.A001A.elec.hourly,2021-05-05 04:00:00+00:00,6.422424316413526
6623,v.building.A001A.elec.hourly,2021-05-05 05:00:00+00:00,9.05242919921875
6624,v.building.A001A.elec.hourly,2021-05-05 06:00:00+00:00,7.83233642578125
6625,v.building.A001A.elec.hourly,2021-05-05 07:00:00+00:00,9.651794433586474
6626,v.building.A001A.elec.hourly,2021-05-05 08:00:00+00:00,8.435974121102845
6627,v.building.A001A.elec.hourly,2021-05-05 09:00:00+00:00,8.448791503911707
6628,v.building.A001A.elec.hourly,2021-05-05 10:00:00+00:00,7.842102050766698
6629,v.building.A001A.elec.hourly,2021-05-05 11:00:00+00:00,11.652526855483302
6630,v.building.A001A.elec.hourly,2021-05-05 12:00:00+00:00,7.838439941413526
6631,v.building.A001A.elec.hourly,2021-05-05 13:00:00+00:00,9.051208496071922
6632,v.building.A001A.elec.hourly,2021-05-05 14:00:00+00:00,9.036254882823414
6633,v.building.A001A.elec.hourly,2021-05-05 15:00:00+00:00,8.642883300764879
6634,v.building.A001A.elec.hourly,2021-05-05 16:00:00+00:00,6.636047363293983
6635,v.building.A001A.elec.hourly,2021-05-05 17:00:00+00:00,7.240600585941138
6636,v.building.A001A.elec.hourly,2021-05-05 18:00:00+00:00,7.231750488293983
6637,v.building.A001A.elec.hourly,2021-05-05 19:00:00+00:00,6.430969238264879
6638,v.building.A001A.elec.hourly,2021-05-05 20:00:00+00:00,5.825805664058862
6639,v.building.A001A.elec.hourly,2021-05-05 21:00:00+00:00,7.850646972647155
6640,v.building.A001A.elec.hourly,2021-05-05 22:00:00+00:00,7.835998535176259
6641,v.building.A001A.elec.hourly,2021-05-05 23:00:00+00:00,7.029724121088293
6642,v.building.A001A.elec.hourly,2021-05-06 00:00:00+00:00,7.843627929689319
6643,v.building.A001A.elec.hourly,2021-05-06 01:00:00+00:00,6.427307128898974
6644,v.building.A001A.elec.hourly,2021-05-06 02:00:00+00:00,6.430969238279431
6645,v.building.A001A.elec.hourly,2021-05-06 03:00:00+00:00,5.632934570321595
6646,v.building.A001A.elec.hourly,2021-05-06 04:00:00+00:00,7.828674316413526
6647,v.building.A001A.elec.hourly,2021-05-06 05:00:00+00:00,7.040100097647155
6648,v.building.A001A.elec.hourly,2021-05-06 06:00:00+00:00,9.048767089838291
6649,v.building.A001A.elec.hourly,2021-05-06 07:00:00+00:00,9.84344482421875
6650,v.building.A001A.elec.hourly,2021-05-06 08:00:00+00:00,12.266540527367397
6651,v.building.A001A.elec.hourly,2021-05-06 09:00:00+00:00,10.248107910147157
6652,v.building.A001A.elec.hourly,2021-05-06 10:00:00+00:00,9.649963378898974
6653,v.building.A001A.elec.hourly,2021-05-06 11:00:00+00:00,11.263122558586474
6654,v.building.A001A.elec.hourly,2021-05-06 12:00:00+00:00,9.443664550795802
6655,v.building.A001A.elec.hourly,2021-05-06 13:00:00+00:00,10.049743652336474
6656,v.building.A001A.elec.hourly,2021-05-06 14:00:00+00:00,8.84307861328125
6657,v.building.A001A.elec.hourly,2021-05-06 15:00:00+00:00,9.647827148424769
6658,v.building.A001A.elec.hourly,2021-05-06 16:00:00+00:00,8.239746093764552
6659,v.building.A001A.elec.hourly,2021-05-06 17:00:00+00:00,8.042297363279431
6660,v.building.A001A.elec.hourly,2021-05-06 18:00:00+00:00,7.235717773444776
6661,v.building.A001A.elec.hourly,2021-05-06 19:00:00+00:00,8.635864257805224
6662,v.building.A001A.elec.hourly,2021-05-06 20:00:00+00:00,7.240600585941138
6663,v.building.A001A.elec.hourly,2021-05-06 21:00:00+00:00,7.236633300764879
6664,v.building.A001A.elec.hourly,2021-05-06 22:00:00+00:00,8.642883300793983
6665,v.building.A001A.elec.hourly,2021-05-06 23:00:00+00:00,7.641296386735121
6666,v.building.A001A.elec.hourly,2021-05-07 00:00:00+00:00,6.432189941397155
6667,v.building.A001A.elec.hourly,2021-05-07 01:00:00+00:00,5.624389648426586
6668,v.building.A001A.elec.hourly,2021-05-07 02:00:00+00:00,7.240295410147155
6669,v.building.A001A.elec.hourly,2021-05-07 03:00:00+00:00,7.631225585944776
6670,v.building.A001A.elec.hourly,2021-05-07 04:00:00+00:00,7.035217285176259
6671,v.building.A001A.elec.hourly,2021-05-07 05:00:00+00:00,7.038269042956017
6672,v.building.A001A.elec.hourly,2021-05-07 06:00:00+00:00,9.25079345701124
6673,v.building.A001A.elec.hourly,2021-05-07 07:00:00+00:00,9.836120605474209
6674,v.building.A001A.elec.hourly,2021-05-07 08:00:00+00:00,10.867004394543985
6675,v.building.A001A.elec.hourly,2021-05-07 09:00:00+00:00,10.650329589838291
6676,v.building.A001A.elec.hourly,2021-05-07 10:00:00+00:00,10.051574707025791
6677,v.building.A001A.elec.hourly,2021-05-07 11:00:00+00:00,10.046081542974209
6678,v.building.A001A.elec.hourly,2021-05-07 12:00:00+00:00,9.452209472661709
6679,v.building.A001A.elec.hourly,2021-05-07 13:00:00+00:00,7.830200195308862
6680,v.building.A001A.elec.hourly,2021-05-07 14:00:00+00:00,10.656127929702052
6681,v.building.A001A.elec.hourly,2021-05-07 15:00:00+00:00,8.237915039047948
6682,v.building.A001A.elec.hourly,2021-05-07 16:00:00+00:00,8.843078613279431
6683,v.building.A001A.elec.hourly,2021-05-07 17:00:00+00:00,8.047180175779431
6684,v.building.A001A.elec.hourly,2021-05-07 18:00:00+00:00,8.632202148441138
6685,v.building.A001A.elec.hourly,2021-05-07 19:00:00+00:00,7.438049316411707
6686,v.building.A001A.elec.hourly,2021-05-07 20:00:00+00:00,8.049926757807043
6687,v.building.A001A.elec.hourly,2021-05-07 21:00:00+00:00,7.42919921875
6688,v.building.A001A.elec.hourly,2021-05-07 22:00:00+00:00,8.038635253898974
6689,v.building.A001A.elec.hourly,2021-05-07 23:00:00+00:00,8.446960449233302
6690,v.building.A001A.elec.hourly,2021-05-08 00:00:00+00:00,8.639221191398974
6691,v.building.A001A.elec.hourly,2021-05-08 01:00:00+00:00,6.434631347647155
6692,v.building.A001A.elec.hourly,2021-05-08 02:00:00+00:00,7.844848632821595
6693,v.building.A001A.elec.hourly,2021-05-08 03:00:00+00:00,8.632202148428405
6694,v.building.A001A.elec.hourly,2021-05-08 04:00:00+00:00,7.853393554703871
6695,v.building.A001A.elec.hourly,2021-05-08 05:00:00+00:00,8.028869628898974
6696,v.building.A001A.elec.hourly,2021-05-08 06:00:00+00:00,7.844848632807043
6697,v.building.A001A.elec.hourly,2021-05-08 07:00:00+00:00,11.26037597656068
6698,v.building.A001A.elec.hourly,2021-05-08 08:00:00+00:00,11.248474121101026
6699,v.building.A001A.elec.hourly,2021-05-08 09:00:00+00:00,9.440002441413526
6700,v.building.A001A.elec.hourly,2021-05-08 10:00:00+00:00,10.053405761704198
6701,v.building.A001A.elec.hourly,2021-05-08 11:00:00+00:00,9.444885253913526
6702,v.building.A001A.elec.hourly,2021-05-08 12:00:00+00:00,10.657653808601026
6703,v.building.A001A.elec.hourly,2021-05-08 13:00:00+00:00,8.834838867191138
6704,v.building.A001A.elec.hourly,2021-05-08 14:00:00+00:00,9.455871582029433
6705,v.building.A001A.elec.hourly,2021-05-08 15:00:00+00:00,9.44366455076488
6706,v.building.A001A.elec.hourly,2021-05-08 16:00:00+00:00,9.445495605470567
6707,v.building.A001A.elec.hourly,2021-05-08 17:00:00+00:00,6.645812988293983
6708,v.building.A001A.elec.hourly,2021-05-08 18:00:00+00:00,8.031616210941138
6709,v.building.A001A.elec.hourly,2021-05-08 19:00:00+00:00,7.041320800779431
6710,v.building.A001A.elec.hourly,2021-05-08 20:00:00+00:00,7.235412597632603
6711,v.building.A001A.elec.hourly,2021-05-08 21:00:00+00:00,7.827758789073414
6712,v.building.A001A.elec.hourly,2021-05-08 22:00:00+00:00,6.645812988279431
6713,v.building.A001A.elec.hourly,2021-05-08 23:00:00+00:00,7.234497070336147
6714,v.building.A001A.elec.hourly,2021-05-09 00:00:00+00:00,7.83233642578125
6715,v.building.A001A.elec.hourly,2021-05-09 01:00:00+00:00,6.435852050764879
6716,v.building.A001A.elec.hourly,2021-05-09 02:00:00+00:00,7.843933105456017
6717,v.building.A001A.elec.hourly,2021-05-09 03:00:00+00:00,6.825256347661707
6718,v.building.A001A.elec.hourly,2021-05-09 04:00:00+00:00,7.244262695336147
6719,v.building.A001A.elec.hourly,2021-05-09 05:00:00+00:00,6.427307128913526
6720,v.building.A001A.elec.hourly,2021-05-09 06:00:00+00:00,9.841003417954198
6721,v.building.A001A.elec.hourly,2021-05-09 07:00:00+00:00,10.462036132796127
6722,v.building.A001A.elec.hourly,2021-05-09 08:00:00+00:00,7.827758789071595
6723,v.building.A001A.elec.hourly,2021-05-09 09:00:00+00:00,9.056091308602843
6724,v.building.A001A.elec.hourly,2021-05-09 10:00:00+00:00,11.253967285147157
6725,v.building.A001A.elec.hourly,2021-05-09 11:00:00+00:00,9.648742675766698
6726,v.building.A001A.elec.hourly,2021-05-09 12:00:00+00:00,11.054382324233302
6727,v.building.A001A.elec.hourly,2021-05-09 13:00:00+00:00,12.05841064453125
6728,v.building.A001A.elec.hourly,2021-05-09 14:00:00+00:00,11.058044433586474
6729,v.building.A001A.elec.hourly,2021-05-09 15:00:00+00:00,8.634033203146828
6730,v.building.A001A.elec.hourly,2021-05-09 16:00:00+00:00,8.050842285134422
6731,v.building.A001A.elec.hourly,2021-05-09 17:00:00+00:00,7.227172851557043
6732,v.building.A001A.elec.hourly,2021-05-09 18:00:00+00:00,7.241516113293983
6733,v.building.A001A.elec.hourly,2021-05-09 19:00:00+00:00,7.2344970703125
6734,v.building.A001A.elec.hourly,2021-05-09 20:00:00+00:00,7.438049316422621
6735,v.building.A001A.elec.hourly,2021-05-09 21:00:00+00:00,8.043518066397155
6736,v.building.A001A.elec.hourly,2021-05-09 22:00:00+00:00,9.04357910154431
6737,v.building.A001A.elec.hourly,2021-05-09 23:00:00+00:00,7.228088378911707
6738,v.building.A001A.elec.hourly,2021-05-10 00:00:00+00:00,6.439514160161707
6739,v.building.A001A.elec.hourly,2021-05-10 01:00:00+00:00,7.834167480485121
6740,v.building.A001A.elec.hourly,2021-05-10 02:00:00+00:00,6.427307128897155
6741,v.building.A001A.elec.hourly,2021-05-10 03:00:00+00:00,7.648315429676586
6742,v.building.A001A.elec.hourly,2021-05-10 04:00:00+00:00,6.430969238279431
6743,v.building.A001A.elec.hourly,2021-05-10 05:00:00+00:00,7.235717773430224
6744,v.building.A001A.elec.hourly,2021-05-10 06:00:00+00:00,10.454711914084328
6745,v.building.A001A.elec.hourly,2021-05-10 07:00:00+00:00,11.254577636706015
6746,v.building.A001A.elec.hourly,2021-05-10 08:00:00+00:00,11.45599365232738
6747,v.building.A001A.elec.hourly,2021-05-10 09:00:00+00:00,11.25640869142626
6748,v.building.A001A.elec.hourly,2021-05-10 10:00:00+00:00,11.449279785158067
6749,v.building.A001A.elec.hourly,2021-05-10 11:00:00+00:00,13.277282714852843
6750,v.building.A001A.elec.hourly,2021-05-10 12:00:00+00:00,13.268737792930551
6751,v.building.A001A.elec.hourly,2021-05-10 13:00:00+00:00,12.05718994144081
6752,v.building.A001A.elec.hourly,2021-05-10 14:00:00+00:00,12.66662597654431
6753,v.building.A001A.elec.hourly,2021-05-10 15:00:00+00:00,10.853576660161709
6754,v.building.A001A.elec.hourly,2021-05-10 16:00:00+00:00,9.043273925790343
6755,v.building.A001A.elec.hourly,2021-05-10 17:00:00+00:00,9.4390869140625
6756,v.building.A001A.elec.hourly,2021-05-10 18:00:00+00:00,7.237548828103172
6757,v.building.A001A.elec.hourly,2021-05-10 19:00:00+00:00,8.646545410161707
6758,v.building.A001A.elec.hourly,2021-05-10 20:00:00+00:00,9.849548339867397
6759,v.building.A001A.elec.hourly,2021-05-10 21:00:00+00:00,7.236633300779431
6760,v.building.A001A.elec.hourly,2021-05-10 22:00:00+00:00,7.835083007792491
6761,v.building.A001A.elec.hourly,2021-05-10 23:00:00+00:00,6.44073486328125
6762,v.building.A001A.elec.hourly,2021-05-11 00:00:00+00:00,6.430969238279431
6763,v.building.A001A.elec.hourly,2021-05-11 01:00:00+00:00,7.831420898453871
6764,v.building.A001A.elec.hourly,2021-05-11 02:00:00+00:00,6.439514160163526
6765,v.building.A001A.elec.hourly,2021-05-11 03:00:00+00:00,7.231750488264879
6766,v.building.A001A.elec.hourly,2021-05-11 04:00:00+00:00,7.633972167956017
6767,v.building.A001A.elec.hourly,2021-05-11 05:00:00+00:00,8.454895019543983
6768,v.building.A001A.elec.hourly,2021-05-11 06:00:00+00:00,7.826538085953871
6769,v.building.A001A.elec.hourly,2021-05-11 07:00:00+00:00,9.858093261706015
6770,v.building.A001A.elec.hourly,2021-05-11 08:00:00+00:00,10.244445800779433
6771,v.building.A001A.elec.hourly,2021-05-11 09:00:00+00:00,12.062072753898974
6772,v.building.A001A.elec.hourly,2021-05-11 10:00:00+00:00,10.650329589851026
6773,v.building.A001A.elec.hourly,2021-05-11 11:00:00+00:00,9.447326660178078
6774,v.building.A001A.elec.hourly,2021-05-11 12:00:00+00:00,9.249877929660215
6775,v.building.A001A.elec.hourly,2021-05-11 13:00:00+00:00,5.023193359382276
6776,v.building.A001A.elec.hourly,2021-05-11 14:00:00+00:00,7.83721923828125
6777,v.building.A001A.elec.hourly,2021-05-11 16:00:00+00:00,13.865356445323414
6778,v.building.A001A.elec.hourly,2021-05-11 17:00:00+00:00,10.05187988279431
6779,v.building.A001A.elec.hourly,2021-05-11 18:00:00+00:00,9.249877929691138
6780,v.building.A001A.elec.hourly,2021-05-11 19:00:00+00:00,13.065490722647157
6781,v.building.A001A.elec.hourly,2021-05-11 20:00:00+00:00,9.24224853517626
6782,v.building.A001A.elec.hourly,2021-05-11 21:00:00+00:00,9.446411132823414
6783,v.building.A001A.elec.hourly,2021-05-11 22:00:00+00:00,8.038635253897155
6784,v.building.A001A.elec.hourly,2021-05-11 23:00:00+00:00,7.240295410132603
6785,v.building.A001A.elec.hourly,2021-05-12 00:00:00+00:00,8.041381835941138
6786,v.building.A001A.elec.hourly,2021-05-12 01:00:00+00:00,7.633972167983302
6787,v.building.A001A.elec.hourly,2021-05-12 02:00:00+00:00,7.235412597678078
6788,v.building.A001A.elec.hourly,2021-05-12 03:00:00+00:00,8.038635253897155
6789,v.building.A001A.elec.hourly,2021-05-12 04:00:00+00:00,7.839965820292491
6790,v.building.A001A.elec.hourly,2021-05-12 05:00:00+00:00,8.645629882796129
6791,v.building.A001A.elec.hourly,2021-05-12 06:00:00+00:00,9.246215820336149
6792,v.building.A001A.elec.hourly,2021-05-12 07:00:00+00:00,9.447326660178078
6793,v.building.A001A.elec.hourly,2021-05-12 08:00:00+00:00,11.455993652321922
6794,v.building.A001A.elec.hourly,2021-05-12 09:00:00+00:00,14.072570800766698
6795,v.building.A001A.elec.hourly,2021-05-12 10:00:00+00:00,15.265808105497854
6796,v.building.A001A.elec.hourly,2021-05-12 11:00:00+00:00,14.681701660148974
6797,v.building.A001A.elec.hourly,2021-05-12 12:00:00+00:00,12.054443359382276
6798,v.building.A001A.elec.hourly,2021-05-12 13:00:00+00:00,12.262573242174769
6799,v.building.A001A.elec.hourly,2021-05-12 14:00:00+00:00,16.08215332029613
6800,v.building.A001A.elec.hourly,2021-05-12 15:00:00+00:00,13.868103027365578
6801,v.building.A001A.elec.hourly,2021-05-12 16:00:00+00:00,12.057189941398974
6802,v.building.A001A.elec.hourly,2021-05-12 17:00:00+00:00,13.272094726571597
6803,v.building.A001A.elec.hourly,2021-05-12 18:00:00+00:00,5.620422363279431
6804,v.building.A001A.elec.hourly,2021-05-12 19:00:00+00:00,2.813110351558862
6805,v.building.A001A.elec.hourly,2021-05-12 20:00:00+00:00,9.252014160161709
6806,v.building.A001A.elec.hourly,2021-05-12 21:00:00+00:00,7.837829589856483
6807,v.building.A001A.elec.hourly,2021-05-12 22:00:00+00:00,7.237854003908069
6808,v.building.A001A.elec.hourly,2021-05-12 23:00:00+00:00,7.236633300779431
6809,v.building.A001A.elec.hourly,2021-05-13 00:00:00+00:00,5.62805175779431
6810,v.building.A001A.elec.hourly,2021-05-13 01:00:00+00:00,7.836303710941138
6811,v.building.A001A.elec.hourly,2021-05-13 02:00:00+00:00,7.6348876953125
6812,v.building.A001A.elec.hourly,2021-05-13 03:00:00+00:00,7.241516113304897
6813,v.building.A001A.elec.hourly,2021-05-13 04:00:00+00:00,7.039184570297948
6814,v.building.A001A.elec.hourly,2021-05-13 05:00:00+00:00,7.034301757805224
6815,v.building.A001A.elec.hourly,2021-05-13 06:00:00+00:00,8.033447265632276
6816,v.building.A001A.elec.hourly,2021-05-13 07:00:00+00:00,10.046081542959657
6817,v.building.A001A.elec.hourly,2021-05-13 08:00:00+00:00,10.26275634767262
6818,v.building.A001A.elec.hourly,2021-05-13 09:00:00+00:00,9.642944335930224
6819,v.building.A001A.elec.hourly,2021-05-13 10:00:00+00:00,14.061889648422948
6820,v.building.A001A.elec.hourly,2021-05-13 11:00:00+00:00,12.070007324224209
6821,v.building.A001A.elec.hourly,2021-05-13 12:00:00+00:00,9.446411132823414
6822,v.building.A001A.elec.hourly,2021-05-13 13:00:00+00:00,9.447326660147157
6823,v.building.A001A.elec.hourly,2021-05-13 14:00:00+00:00,8.847961425790345
6824,v.building.A001A.elec.hourly,2021-05-13 15:00:00+00:00,8.036499023430224
6825,v.building.A001A.elec.hourly,2021-05-13 16:00:00+00:00,10.248413085941138
6826,v.building.A001A.elec.hourly,2021-05-13 17:00:00+00:00,7.234497070323414
6827,v.building.A001A.elec.hourly,2021-05-13 18:00:00+00:00,8.646545410161707
6828,v.building.A001A.elec.hourly,2021-05-13 19:00:00+00:00,7.036437988290345
6829,v.building.A001A.elec.hourly,2021-05-13 20:00:00+00:00,8.448181152312827
6830,v.building.A001A.elec.hourly,2021-05-13 21:00:00+00:00,7.030639648439319
6831,v.building.A001A.elec.hourly,2021-05-13 22:00:00+00:00,7.240295410178078
6832,v.building.A001A.elec.hourly,2021-05-13 23:00:00+00:00,6.430969238279431
6833,v.building.A001A.elec.hourly,2021-05-14 00:00:00+00:00,7.026977539071595
6834,v.building.A001A.elec.hourly,2021-05-14 01:00:00+00:00,7.647094726546129
6835,v.building.A001A.elec.hourly,2021-05-14 02:00:00+00:00,5.624389648424767
6836,v.building.A001A.elec.hourly,2021-05-14 03:00:00+00:00,7.036437988295802
6837,v.building.A001A.elec.hourly,2021-05-14 04:00:00+00:00,6.434631347661707
6838,v.building.A001A.elec.hourly,2021-05-14 05:00:00+00:00,7.633972167970569
6839,v.building.A001A.elec.hourly,2021-05-14 06:00:00+00:00,7.835083007807043
6840,v.building.A001A.elec.hourly,2021-05-14 07:00:00+00:00,9.251098632796127
6841,v.building.A001A.elec.hourly,2021-05-14 08:00:00+00:00,9.840698242203873
6842,v.building.A001A.elec.hourly,2021-05-14 09:00:00+00:00,13.471069335928403
6843,v.building.A001A.elec.hourly,2021-05-14 10:00:00+00:00,10.656127929703873
6844,v.building.A001A.elec.hourly,2021-05-14 11:00:00+00:00,10.047912597632603
6845,v.building.A001A.elec.hourly,2021-05-14 12:00:00+00:00,12.46307373048512
6846,v.building.A001A.elec.hourly,2021-05-14 13:00:00+00:00,13.068542480470567
6847,v.building.A001A.elec.hourly,2021-05-14 14:00:00+00:00,12.057189941397157
6848,v.building.A001A.elec.hourly,2021-05-14 15:00:00+00:00,10.046081542970567
6849,v.building.A001A.elec.hourly,2021-05-14 16:00:00+00:00,10.262756347661709
6850,v.building.A001A.elec.hourly,2021-05-14 17:00:00+00:00,8.636779785161707
6851,v.building.A001A.elec.hourly,2021-05-14 18:00:00+00:00,9.850463867176586
6852,v.building.A001A.elec.hourly,2021-05-14 19:00:00+00:00,7.442932128897155
6853,v.building.A001A.elec.hourly,2021-05-14 20:00:00+00:00,8.436584472661707
6854,v.building.A001A.elec.hourly,2021-05-14 21:00:00+00:00,7.835083007837966
6855,v.building.A001A.elec.hourly,2021-05-14 22:00:00+00:00,7.241516113264879
6856,v.building.A001A.elec.hourly,2021-05-14 23:00:00+00:00,8.438415527338293
6857,v.building.A001A.elec.hourly,2021-05-15 00:00:00+00:00,7.236633300779431
6858,v.building.A001A.elec.hourly,2021-05-15 01:00:00+00:00,7.841186523439319
6859,v.building.A001A.elec.hourly,2021-05-15 02:00:00+00:00,7.235412597678078
6860,v.building.A001A.elec.hourly,2021-05-15 03:00:00+00:00,7.229309082029431
6861,v.building.A001A.elec.hourly,2021-05-15 04:00:00+00:00,6.433715820307043
6862,v.building.A001A.elec.hourly,2021-05-15 05:00:00+00:00,8.446350097634422
6863,v.building.A001A.elec.hourly,2021-05-15 06:00:00+00:00,8.438415527351026
6864,v.building.A001A.elec.hourly,2021-05-15 07:00:00+00:00,12.459411621117397
6865,v.building.A001A.elec.hourly,2021-05-15 08:00:00+00:00,12.066955566382603
6866,v.building.A001A.elec.hourly,2021-05-15 09:00:00+00:00,14.273376464852843
6867,v.building.A001A.elec.hourly,2021-05-15 10:00:00+00:00,12.461242675779433
6868,v.building.A001A.elec.hourly,2021-05-15 11:00:00+00:00,12.249450683588291
6869,v.building.A001A.elec.hourly,2021-05-15 12:00:00+00:00,9.059143066411709
6870,v.building.A001A.elec.hourly,2021-05-15 13:00:00+00:00,12.459411621102843
6871,v.building.A001A.elec.hourly,2021-05-15 14:00:00+00:00,11.044616699209657
6872,v.building.A001A.elec.hourly,2021-05-15 15:00:00+00:00,11.064758300775791
6873,v.building.A001A.elec.hourly,2021-05-15 16:00:00+00:00,9.040832519529433
6874,v.building.A001A.elec.hourly,2021-05-15 17:00:00+00:00,9.850463867191138
6875,v.building.A001A.elec.hourly,2021-05-15 18:00:00+00:00,9.045715332029433
6876,v.building.A001A.elec.hourly,2021-05-15 19:00:00+00:00,7.835998535176259
6877,v.building.A001A.elec.hourly,2021-05-15 20:00:00+00:00,8.449096679665672
6878,v.building.A001A.elec.hourly,2021-05-15 21:00:00+00:00,8.441467285172621
6879,v.building.A001A.elec.hourly,2021-05-15 22:00:00+00:00,7.231750488264879
6880,v.building.A001A.elec.hourly,2021-05-15 23:00:00+00:00,8.247985839852845
6881,v.building.A001A.elec.hourly,2021-05-16 00:00:00+00:00,5.829467773430224
6882,v.building.A001A.elec.hourly,2021-05-16 01:00:00+00:00,7.835998535161707
6883,v.building.A001A.elec.hourly,2021-05-16 02:00:00+00:00,6.432189941408069
6884,v.building.A001A.elec.hourly,2021-05-16 03:00:00+00:00,6.630249023430224
6885,v.building.A001A.elec.hourly,2021-05-16 04:00:00+00:00,7.241516113275793
6886,v.building.A001A.elec.hourly,2021-05-16 05:00:00+00:00,7.031555175793983
6887,v.building.A001A.elec.hourly,2021-05-16 06:00:00+00:00,9.244079589841933
6888,v.building.A001A.elec.hourly,2021-05-16 07:00:00+00:00,6.435852050790345
6889,v.building.A001A.elec.hourly,2021-05-16 08:00:00+00:00,7.235717773415672
6890,v.building.A001A.elec.hourly,2021-05-16 09:00:00+00:00,9.644165039069776
6891,v.building.A001A.elec.hourly,2021-05-16 10:00:00+00:00,10.254516601577052
6892,v.building.A001A.elec.hourly,2021-05-16 11:00:00+00:00,11.049499511706015
6893,v.building.A001A.elec.hourly,2021-05-16 12:00:00+00:00,9.851379394529433
6894,v.building.A001A.elec.hourly,2021-05-16 13:00:00+00:00,9.044494628908067
6895,v.building.A001A.elec.hourly,2021-05-16 14:00:00+00:00,10.4595947265625
6896,v.building.A001A.elec.hourly,2021-05-16 15:00:00+00:00,7.832336425793983
6897,v.building.A001A.elec.hourly,2021-05-16 16:00:00+00:00,7.237854003897155
6898,v.building.A001A.elec.hourly,2021-05-16 17:00:00+00:00,8.635864257808862
6899,v.building.A001A.elec.hourly,2021-05-16 18:00:00+00:00,6.640930175764879
6900,v.building.A001A.elec.hourly,2021-05-16 19:00:00+00:00,7.232971191422621
6901,v.building.A001A.elec.hourly,2021-05-16 20:00:00+00:00,7.8350830078125
6902,v.building.A001A.elec.hourly,2021-05-16 21:00:00+00:00,7.635803222661707
6903,v.building.A001A.elec.hourly,2021-05-16 22:00:00+00:00,7.852478027338293
6904,v.building.A001A.elec.hourly,2021-05-16 23:00:00+00:00,6.427307128897155
6905,v.building.A001A.elec.hourly,2021-05-17 00:00:00+00:00,7.835083007807043
6906,v.building.A001A.elec.hourly,2021-05-17 01:00:00+00:00,6.439514160178078
6907,v.building.A001A.elec.hourly,2021-05-17 02:00:00+00:00,6.22039794921875
6908,v.building.A001A.elec.hourly,2021-05-17 03:00:00+00:00,7.03887939453125
6909,v.building.A001A.elec.hourly,2021-05-17 04:00:00+00:00,7.837219238264879
6910,v.building.A001A.elec.hourly,2021-05-17 05:00:00+00:00,6.430053710924767
6911,v.building.A001A.elec.hourly,2021-05-17 06:00:00+00:00,8.451843261749673
6912,v.building.A001A.elec.hourly,2021-05-17 07:00:00+00:00,9.238586425793985
6913,v.building.A001A.elec.hourly,2021-05-17 08:00:00+00:00,9.44915771482374
6914,v.building.A001A.elec.hourly,2021-05-17 09:00:00+00:00,11.051330566397157
6915,v.building.A001A.elec.hourly,2021-05-17 10:00:00+00:00,10.662536621102843
6916,v.building.A001A.elec.hourly,2021-05-17 11:00:00+00:00,10.845031738293985
6917,v.building.A001A.elec.hourly,2021-05-17 12:00:00+00:00,10.45745849607374
6918,v.building.A001A.elec.hourly,2021-05-17 13:00:00+00:00,10.849914550779433
6919,v.building.A001A.elec.hourly,2021-05-17 14:00:00+00:00,11.66473388673512
6920,v.building.A001A.elec.hourly,2021-05-17 15:00:00+00:00,8.839416503897155
6921,v.building.A001A.elec.hourly,2021-05-17 16:00:00+00:00,8.84704589845569
6922,v.building.A001A.elec.hourly,2021-05-17 17:00:00+00:00,8.036193847632603
6923,v.building.A001A.elec.hourly,2021-05-17 18:00:00+00:00,7.838439941411707
6924,v.building.A001A.elec.hourly,2021-05-17 19:00:00+00:00,7.642211914058862
6925,v.building.A001A.elec.hourly,2021-05-17 20:00:00+00:00,7.828674316411707
6926,v.building.A001A.elec.hourly,2021-05-17 21:00:00+00:00,9.25750732423512
